Outcome,AnimalNumber,Species,DateTime
Adoption,A0266,Cat,2025-03-23 18:32:26.694356
Adoption,A0291,Cat,2025-03-23 19:39:26.694356
Adoption,A0978,Cat,2025-03-24 10:45:26.694356
Adoption,A0943,Cat,2025-03-24 11:48:26.694356
Adoption,A0928,Dog,2025-03-24 15:40:26.694356
Adoption,A0865,Dog,2025-03-25 09:13:26.694356
Adoption,A0767,Other,2025-03-25 17:01:26.694356
Adoption,A0968,Dog,2025-03-25 18:31:26.694356
Adoption,A0988,Dog,2025-03-26 10:20:26.694356
Adoption,A0956,Dog,2025-03-26 15:36:26.694356
Adoption,A0917,Dog,2025-03-26 15:55:26.694356
Adoption,A0986,Cat,2025-03-26 20:21:26.694356
Adoption,A0967,Other,2025-03-27 14:23:26.694356
Adoption,A0763,Dog,2025-03-27 15:59:26.694356
Adoption,A0806,Cat,2025-03-28 10:14:26.694356
Adoption,A0936,Cat,2025-03-28 10:45:26.694356
Adoption,A0150,Dog,2025-03-29 08:47:26.694356
Adoption,A0032,Dog,2025-03-29 09:25:26.694356
Adoption,A0555,Cat,2025-03-29 11:02:26.694356
Adoption,A0203,Cat,2025-03-29 11:24:26.694356
Adoption,A0688,Dog,2025-03-29 11:41:26.694356
Adoption,A0411,Cat,2025-03-29 14:46:26.694356
Adoption,A0195,Dog,2025-03-29 14:54:26.694356
Adoption,A0359,Dog,2025-03-29 15:16:26.694356
Adoption,A0360,Dog,2025-03-29 15:54:26.694356
Adoption,A0137,Dog,2025-03-29 18:50:26.694356
Adoption,A0281,Dog,2025-03-30 09:41:26.694356
Adoption,A0484,Cat,2025-03-30 09:43:26.694356
Adoption,A0515,Dog,2025-03-30 09:43:26.694356
Adoption,A0365,Cat,2025-03-30 10:02:26.694356
Adoption,A0122,Dog,2025-03-30 10:04:26.694356
Adoption,A0184,Dog,2025-03-30 11:15:26.694356
Adoption,A0231,Cat,2025-03-30 12:07:26.694356
Adoption,A0183,Dog,2025-03-30 12:30:26.694356
Adoption,A0553,Dog,2025-03-30 14:17:26.694356
Adoption,A0645,Cat,2025-03-30 14:48:26.694356
Adoption,A0443,Dog,2025-03-30 14:48:26.694356
Adoption,A0178,Dog,2025-03-30 15:01:26.694356
Adoption,A0376,Other,2025-03-30 15:29:26.694356
Adoption,A0034,Cat,2025-03-30 16:44:26.694356
Adoption,A0190,Other,2025-03-30 17:09:26.694356
Adoption,A0057,Dog,2025-03-30 18:17:26.694356
Adoption,A0904,Dog,2025-03-31 12:18:26.694356
Adoption,A0903,Dog,2025-04-01 11:59:26.694356
Adoption,A0949,Cat,2025-04-01 19:45:26.694356
Adoption,A0977,Dog,2025-04-02 15:11:26.694356
Adoption,A0826,Other,2025-04-02 17:54:26.694356
Adoption,A0704,Dog,2025-04-03 11:32:26.694356
Adoption,A0850,Dog,2025-04-03 15:12:26.694356
Adoption,A0947,Dog,2025-04-03 15:34:26.694356
Adoption,A0923,Dog,2025-04-03 18:34:26.694356
Adoption,A0701,Dog,2025-04-04 15:42:26.694356
Adoption,A0670,Dog,2025-04-05 09:09:26.694356
Adoption,A0587,Dog,2025-04-05 09:48:26.694356
Adoption,A0691,Dog,2025-04-05 10:05:26.694356
Adoption,A0326,Dog,2025-04-05 13:15:26.694356
Adoption,A0099,Cat,2025-04-05 13:22:26.694356
Adoption,A0505,Dog,2025-04-05 13:55:26.694356
Adoption,A0171,Dog,2025-04-05 14:49:26.694356
Adoption,A0513,Cat,2025-04-05 15:12:26.694356
Adoption,A0261,Cat,2025-04-05 15:43:26.694356
Adoption,A0422,Dog,2025-04-05 15:47:26.694356
Adoption,A0574,Dog,2025-04-05 16:06:26.694356
Adoption,A0378,Dog,2025-04-05 16:18:26.694356
Adoption,A0599,Dog,2025-04-05 16:21:26.694356
Adoption,A0385,Dog,2025-04-05 17:18:26.694356
Adoption,A0003,Cat,2025-04-05 17:36:26.694356
Adoption,A0074,Cat,2025-04-05 18:40:26.694356
Adoption,A0532,Cat,2025-04-06 08:05:26.694356
Adoption,A0377,Dog,2025-04-06 10:17:26.694356
Adoption,A0022,Dog,2025-04-06 10:20:26.694356
Adoption,A0363,Dog,2025-04-06 10:28:26.694356
Adoption,A0480,Dog,2025-04-06 10:40:26.694356
Adoption,A0164,Other,2025-04-06 11:03:26.694356
Adoption,A0471,Dog,2025-04-06 11:38:26.694356
Adoption,A0353,Cat,2025-04-06 13:45:26.694356
Adoption,A0519,Other,2025-04-06 13:55:26.694356
Adoption,A0188,Dog,2025-04-06 17:33:26.694356
Adoption,A0286,Dog,2025-04-06 17:43:26.694356
Adoption,A0628,Dog,2025-04-06 17:51:26.694356
Adoption,A0794,Dog,2025-04-07 11:17:26.694356
Adoption,A0990,Dog,2025-04-07 11:37:26.694356
Adoption,A0970,Dog,2025-04-08 11:07:26.694356
Adoption,A0858,Other,2025-04-08 15:22:26.694356
Adoption,A0823,Cat,2025-04-09 10:59:26.694356
Adoption,A0738,Cat,2025-04-09 14:37:26.694356
Adoption,A0927,Cat,2025-04-10 13:29:26.694356
Adoption,A0807,Dog,2025-04-10 14:26:26.694356
Adoption,A0937,Cat,2025-04-10 16:21:26.694356
Adoption,A0982,Dog,2025-04-11 09:18:26.694356
Adoption,A0400,Dog,2025-04-12 09:29:26.694356
Adoption,A0285,Other,2025-04-12 14:00:26.694356
Adoption,A0647,Cat,2025-04-12 15:24:26.694356
Adoption,A0666,Cat,2025-04-12 15:50:26.694356
Adoption,A0540,Dog,2025-04-12 16:14:26.694356
Adoption,A0577,Dog,2025-04-12 16:32:26.694356
Adoption,A0388,Dog,2025-04-12 17:44:26.694356
Adoption,A0082,Dog,2025-04-12 17:49:26.694356
Adoption,A0469,Dog,2025-04-13 08:25:26.694356
Adoption,A0213,Dog,2025-04-13 08:45:26.694356
Adoption,A0554,Dog,2025-04-13 09:04:26.694356
Adoption,A0543,Dog,2025-04-13 09:20:26.694356
Adoption,A0241,Cat,2025-04-13 10:21:26.694356
Adoption,A0301,Cat,2025-04-13 10:38:26.694356
Adoption,A0212,Cat,2025-04-13 10:50:26.694356
Adoption,A0243,Dog,2025-04-13 11:24:26.694356
Adoption,A0495,Other,2025-04-13 11:43:26.694356
Adoption,A0406,Dog,2025-04-13 13:51:26.694356
Adoption,A0619,Cat,2025-04-13 14:50:26.694356
Adoption,A0393,Cat,2025-04-13 14:52:26.694356
Adoption,A0162,Other,2025-04-13 15:48:26.694356
Adoption,A0158,Dog,2025-04-13 16:01:26.694356
Adoption,A0174,Dog,2025-04-13 16:35:26.694356
Adoption,A0446,Dog,2025-04-13 16:44:26.694356
Adoption,A0234,Dog,2025-04-13 16:45:26.694356
Adoption,A0270,Cat,2025-04-13 17:18:26.694356
Adoption,A0616,Dog,2025-04-13 20:58:26.694356
Adoption,A0961,Dog,2025-04-14 10:08:26.694356
Adoption,A0979,Dog,2025-04-15 09:46:26.694356
Adoption,A0856,Cat,2025-04-15 12:58:26.694356
Adoption,A1000,Dog,2025-04-15 14:03:26.694356
Adoption,A0880,Dog,2025-04-15 14:25:26.694356
Adoption,A0784,Cat,2025-04-15 15:55:26.694356
Adoption,A0944,Dog,2025-04-16 09:47:26.694356
Adoption,A0817,Dog,2025-04-16 15:27:26.694356
Adoption,A0814,Cat,2025-04-16 16:34:26.694356
Adoption,A0939,Dog,2025-04-16 17:55:26.694356
Adoption,A0726,Dog,2025-04-17 10:54:26.694356
Adoption,A0834,Dog,2025-04-17 15:14:26.694356
Adoption,A0868,Dog,2025-04-18 10:07:26.694356
Adoption,A0821,Other,2025-04-18 17:08:26.694356
Adoption,A0193,Dog,2025-04-19 08:39:26.694356
Adoption,A0335,Dog,2025-04-19 10:03:26.694356
Adoption,A0364,Cat,2025-04-19 10:13:26.694356
Adoption,A0346,Dog,2025-04-19 10:20:26.694356
Adoption,A0206,Dog,2025-04-19 10:51:26.694356
Adoption,A0337,Dog,2025-04-19 11:03:26.694356
Adoption,A0235,Dog,2025-04-19 11:06:26.694356
Adoption,A0460,Cat,2025-04-19 11:28:26.694356
Adoption,A0367,Cat,2025-04-19 11:36:26.694356
Adoption,A0395,Dog,2025-04-19 12:35:26.694356
Adoption,A0531,Cat,2025-04-19 13:06:26.694356
Adoption,A0561,Cat,2025-04-19 15:18:26.694356
Adoption,A0311,Cat,2025-04-19 15:21:26.694356
Adoption,A0274,Dog,2025-04-19 15:38:26.694356
Adoption,A0117,Dog,2025-04-19 15:50:26.694356
Adoption,A0257,Other,2025-04-19 16:14:26.694356
Adoption,A0128,Dog,2025-04-19 16:45:26.694356
Adoption,A0562,Dog,2025-04-19 16:50:26.694356
Adoption,A0390,Dog,2025-04-19 17:29:26.694356
Adoption,A0417,Dog,2025-04-19 17:32:26.694356
Adoption,A0026,Dog,2025-04-19 17:55:26.694356
Adoption,A0569,Dog,2025-04-19 18:49:26.694356
Adoption,A0251,Dog,2025-04-20 09:20:26.694356
Adoption,A0127,Dog,2025-04-20 09:30:26.694356
Adoption,A0591,Dog,2025-04-20 10:45:26.694356
Adoption,A0494,Dog,2025-04-20 12:23:26.694356
Adoption,A0361,Cat,2025-04-20 14:06:26.694356
Adoption,A0538,Dog,2025-04-20 15:19:26.694356
Adoption,A0444,Dog,2025-04-20 16:29:26.694356
Adoption,A0078,Dog,2025-04-20 20:47:26.694356
Adoption,A0752,Cat,2025-04-21 11:25:26.694356
Adoption,A0812,Dog,2025-04-21 18:33:26.694356
Adoption,A0912,Dog,2025-04-22 09:39:26.694356
Adoption,A0782,Dog,2025-04-22 10:20:26.694356
Adoption,A0998,Dog,2025-04-22 11:27:26.694356
Adoption,A0825,Cat,2025-04-23 12:07:26.694356
Adoption,A0966,Dog,2025-04-23 18:33:26.694356
Adoption,A0783,Dog,2025-04-24 08:27:26.694356
Adoption,A0765,Dog,2025-04-24 13:56:26.694356
Adoption,A0805,Cat,2025-04-24 15:29:26.694356
Adoption,A0897,Dog,2025-04-25 13:13:26.694356
Adoption,A0768,Dog,2025-04-25 14:46:26.694356
Adoption,A0668,Other,2025-04-26 10:55:26.694356
Adoption,A0304,Dog,2025-04-26 11:01:26.694356
Adoption,A0626,Dog,2025-04-26 11:03:26.694356
Adoption,A0608,Dog,2025-04-26 11:38:26.694356
Adoption,A0653,Dog,2025-04-26 11:41:26.694356
Adoption,A0138,Other,2025-04-26 12:42:26.694356
Adoption,A0331,Dog,2025-04-26 12:55:26.694356
Adoption,A0116,Dog,2025-04-26 13:44:26.694356
Adoption,A0582,Dog,2025-04-26 13:57:26.694356
Adoption,A0133,Dog,2025-04-26 14:18:26.694356
Adoption,A0560,Dog,2025-04-26 14:48:26.694356
Adoption,A0381,Dog,2025-04-26 14:59:26.694356
Adoption,A0288,Dog,2025-04-26 15:02:26.694356
Adoption,A0140,Cat,2025-04-26 15:04:26.694356
Adoption,A0324,Dog,2025-04-26 16:19:26.694356
Adoption,A0321,Cat,2025-04-26 16:33:26.694356
Adoption,A0473,Dog,2025-04-26 16:49:26.694356
Adoption,A0610,Dog,2025-04-26 17:11:26.694356
Adoption,A0425,Dog,2025-04-26 17:14:26.694356
Adoption,A0063,Cat,2025-04-26 17:28:26.694356
Adoption,A0389,Cat,2025-04-26 18:11:26.694356
Adoption,A0115,Dog,2025-04-26 21:00:26.694356
Adoption,A0372,Cat,2025-04-26 21:03:26.694356
Adoption,A0317,Cat,2025-04-27 08:16:26.694356
Adoption,A0080,Dog,2025-04-27 10:32:26.694356
Adoption,A0600,Cat,2025-04-27 10:47:26.694356
Adoption,A0537,Dog,2025-04-27 11:10:26.694356
Adoption,A0530,Cat,2025-04-27 11:26:26.694356
Adoption,A0658,Cat,2025-04-27 11:51:26.694356
Adoption,A0334,Dog,2025-04-27 11:57:26.694356
Adoption,A0014,Dog,2025-04-27 12:04:26.694356
Adoption,A0172,Cat,2025-04-27 12:09:26.694356
Adoption,A0603,Dog,2025-04-27 15:09:26.694356
Adoption,A0066,Dog,2025-04-27 15:20:26.694356
Adoption,A0431,Other,2025-04-27 16:38:26.694356
Adoption,A0612,Dog,2025-04-27 16:46:26.694356
Adoption,A0264,Cat,2025-04-27 17:42:26.694356
Adoption,A0638,Dog,2025-04-27 19:13:26.694356
Adoption,A0853,Dog,2025-05-01 10:50:26.694356
Adoption,A0955,Cat,2025-05-01 13:19:26.694356
Adoption,A0745,Dog,2025-05-01 16:24:26.694356
Adoption,A0708,Cat,2025-05-01 19:07:26.694356
Adoption,A0815,Cat,2025-05-02 14:39:26.694356
Adoption,A0707,Dog,2025-05-02 15:54:26.694356
Adoption,A0565,Cat,2025-05-03 09:11:26.694356
Adoption,A0533,Other,2025-05-03 09:14:26.694356
Adoption,A0225,Dog,2025-05-03 09:40:26.694356
Adoption,A0300,Dog,2025-05-03 10:45:26.694356
Adoption,A0141,Dog,2025-05-03 12:04:26.694356
Adoption,A0132,Dog,2025-05-03 12:14:26.694356
Adoption,A0233,Other,2025-05-03 12:39:26.694356
Adoption,A0620,Dog,2025-05-03 13:48:26.694356
Adoption,A0459,Dog,2025-05-03 14:04:26.694356
Adoption,A0383,Dog,2025-05-03 14:48:26.694356
Adoption,A0605,Dog,2025-05-03 15:15:26.694356
Adoption,A0486,Dog,2025-05-03 15:56:26.694356
Adoption,A0042,Dog,2025-05-03 16:16:26.694356
Adoption,A0165,Dog,2025-05-03 17:13:26.694356
Adoption,A0205,Cat,2025-05-03 17:21:26.694356
Adoption,A0511,Cat,2025-05-03 17:41:26.694356
Adoption,A0692,Dog,2025-05-03 20:11:26.694356
Adoption,A0355,Other,2025-05-04 10:59:26.694356
Adoption,A0680,Cat,2025-05-04 11:54:26.694356
Adoption,A0354,Dog,2025-05-04 15:03:26.694356
Adoption,A0247,Dog,2025-05-04 15:12:26.694356
Adoption,A0023,Dog,2025-05-04 16:09:26.694356
Adoption,A0318,Dog,2025-05-04 17:13:26.694356
Adoption,A0693,Other,2025-05-04 18:01:26.694356
Adoption,A0718,Cat,2025-05-05 13:45:26.694356
Adoption,A0792,Dog,2025-05-05 13:50:26.694356
Adoption,A0847,Dog,2025-05-05 14:08:26.694356
Adoption,A0744,Dog,2025-05-05 16:04:26.694356
Adoption,A0989,Cat,2025-05-06 10:50:26.694356
Adoption,A0841,Dog,2025-05-06 17:51:26.694356
Adoption,A0926,Cat,2025-05-07 12:13:26.694356
Adoption,A0929,Dog,2025-05-07 14:03:26.694356
Adoption,A0863,Dog,2025-05-07 14:45:26.694356
Adoption,A0974,Cat,2025-05-07 15:39:26.694356
Adoption,A0942,Dog,2025-05-07 16:28:26.694356
Adoption,A0835,Dog,2025-05-08 09:20:26.694356
Adoption,A0975,Dog,2025-05-08 10:11:26.694356
Adoption,A0793,Dog,2025-05-08 11:46:26.694356
Adoption,A0777,Dog,2025-05-08 16:11:26.694356
Adoption,A0930,Dog,2025-05-08 18:58:26.694356
Adoption,A0840,Dog,2025-05-09 16:45:26.694356
Adoption,A0167,Dog,2025-05-10 09:40:26.694356
Adoption,A0120,Dog,2025-05-10 10:23:26.694356
Adoption,A0276,Dog,2025-05-10 11:46:26.694356
Adoption,A0192,Dog,2025-05-10 12:16:26.694356
Adoption,A0664,Cat,2025-05-10 12:18:26.694356
Adoption,A0615,Cat,2025-05-10 12:59:26.694356
Adoption,A0008,Dog,2025-05-10 13:27:26.694356
Adoption,A0001,Dog,2025-05-10 14:38:26.694356
Adoption,A0661,Cat,2025-05-10 14:58:26.694356
Adoption,A0421,Dog,2025-05-10 15:19:26.694356
Adoption,A0047,Dog,2025-05-10 15:20:26.694356
Adoption,A0149,Dog,2025-05-10 15:31:26.694356
Adoption,A0502,Cat,2025-05-10 15:54:26.694356
Adoption,A0529,Dog,2025-05-10 16:32:26.694356
Adoption,A0159,Cat,2025-05-10 17:14:26.694356
Adoption,A0221,Dog,2025-05-10 17:54:26.694356
Adoption,A0465,Cat,2025-05-10 19:09:26.694356
Adoption,A0200,Dog,2025-05-10 20:13:26.694356
Adoption,A0684,Cat,2025-05-11 09:47:26.694356
Adoption,A0570,Dog,2025-05-11 09:52:26.694356
Adoption,A0278,Dog,2025-05-11 10:36:26.694356
Adoption,A0135,Dog,2025-05-11 10:50:26.694356
Adoption,A0319,Cat,2025-05-11 14:13:26.694356
Adoption,A0015,Dog,2025-05-11 14:54:26.694356
Adoption,A0068,Dog,2025-05-11 15:12:26.694356
Adoption,A0474,Dog,2025-05-11 15:34:26.694356
Adoption,A0402,Cat,2025-05-11 15:48:26.694356
Adoption,A0088,Dog,2025-05-11 16:10:26.694356
Adoption,A0498,Dog,2025-05-11 17:21:26.694356
Adoption,A0275,Dog,2025-05-11 17:43:26.694356
Adoption,A0416,Dog,2025-05-11 17:44:26.694356
Adoption,A0771,Other,2025-05-13 11:08:26.694356
Adoption,A0811,Cat,2025-05-13 11:15:26.694356
Adoption,A0874,Dog,2025-05-14 09:19:26.694356
Adoption,A0773,Dog,2025-05-14 12:23:26.694356
Adoption,A0960,Dog,2025-05-15 12:52:26.694356
Adoption,A0914,Dog,2025-05-16 10:29:26.694356
Adoption,A0969,Dog,2025-05-16 12:00:26.694356
Adoption,A0748,Dog,2025-05-16 16:03:26.694356
Adoption,A0198,Dog,2025-05-17 10:39:26.694356
Adoption,A0098,Dog,2025-05-17 10:59:26.694356
Adoption,A0593,Dog,2025-05-17 11:33:26.694356
Adoption,A0382,Dog,2025-05-17 15:18:26.694356
Adoption,A0303,Dog,2025-05-17 15:26:26.694356
Adoption,A0273,Dog,2025-05-17 15:29:26.694356
Adoption,A0627,Dog,2025-05-17 15:45:26.694356
Adoption,A0333,Dog,2025-05-17 16:36:26.694356
Adoption,A0121,Dog,2025-05-17 17:16:26.694356
Adoption,A0640,Dog,2025-05-17 17:40:26.694356
Adoption,A0215,Other,2025-05-17 17:55:26.694356
Adoption,A0287,Dog,2025-05-18 09:04:26.694356
Adoption,A0455,Dog,2025-05-18 09:34:26.694356
Adoption,A0685,Cat,2025-05-18 10:45:26.694356
Adoption,A0412,Dog,2025-05-18 11:10:26.694356
Adoption,A0208,Dog,2025-05-18 11:19:26.694356
Adoption,A0155,Cat,2025-05-18 11:39:26.694356
Adoption,A0072,Dog,2025-05-18 12:55:26.694356
Adoption,A0479,Dog,2025-05-18 13:05:26.694356
Adoption,A0399,Dog,2025-05-18 13:35:26.694356
Adoption,A0033,Dog,2025-05-18 14:49:26.694356
Adoption,A0180,Dog,2025-05-18 15:12:26.694356
Adoption,A0119,Cat,2025-05-18 16:34:26.694356
Adoption,A0663,Dog,2025-05-18 16:42:26.694356
Adoption,A0423,Dog,2025-05-18 16:46:26.694356
Adoption,A0778,Dog,2025-05-19 16:27:26.694356
Adoption,A0740,Dog,2025-05-19 17:30:26.694356
Adoption,A0808,Dog,2025-05-20 15:34:26.694356
Adoption,A0838,Dog,2025-05-21 14:52:26.694356
Adoption,A0772,Dog,2025-05-22 12:20:26.694356
Adoption,A0992,Dog,2025-05-22 15:56:26.694356
Adoption,A0716,Dog,2025-05-22 18:29:26.694356
Adoption,A0819,Dog,2025-05-23 15:38:26.694356
Adoption,A0458,Dog,2025-05-24 09:50:26.694356
Adoption,A0564,Dog,2025-05-24 10:20:26.694356
Adoption,A0170,Dog,2025-05-24 10:54:26.694356
Adoption,A0572,Cat,2025-05-24 15:41:26.694356
Adoption,A0671,Dog,2025-05-24 16:07:26.694356
Adoption,A0005,Dog,2025-05-24 16:34:26.694356
Adoption,A0419,Dog,2025-05-24 17:05:26.694356
Adoption,A0108,Dog,2025-05-25 08:36:26.694356
Adoption,A0462,Dog,2025-05-25 09:19:26.694356
Adoption,A0134,Cat,2025-05-25 10:06:26.694356
Adoption,A0678,Dog,2025-05-25 10:20:26.694356
Adoption,A0077,Dog,2025-05-25 10:59:26.694356
Adoption,A0029,Dog,2025-05-25 11:00:26.694356
Adoption,A0021,Dog,2025-05-25 11:14:26.694356
Adoption,A0209,Cat,2025-05-25 14:20:26.694356
Adoption,A0060,Dog,2025-05-25 14:40:26.694356
Adoption,A0186,Dog,2025-05-25 16:31:26.694356
Adoption,A0375,Dog,2025-05-25 16:33:26.694356
Adoption,A0039,Dog,2025-05-25 17:44:26.694356
Adoption,A0463,Other,2025-05-25 17:48:26.694356
Adoption,A0573,Other,2025-05-25 17:56:26.694356
Adoption,A0239,Cat,2025-05-25 18:10:26.694356
Adoption,A0185,Dog,2025-05-25 18:31:26.694356
Adoption,A0864,Dog,2025-05-26 11:37:26.694356
Adoption,A0888,Cat,2025-05-26 13:50:26.694356
Adoption,A0706,Cat,2025-05-27 10:00:26.694356
Adoption,A0905,Dog,2025-05-28 10:46:26.694356
Adoption,A0919,Cat,2025-05-28 11:24:26.694356
Adoption,A0881,Dog,2025-05-28 11:37:26.694356
Adoption,A0758,Cat,2025-05-28 11:51:26.694356
Adoption,A0785,Other,2025-05-29 17:25:26.694356
Adoption,A0833,Dog,2025-05-30 12:37:26.694356
Adoption,A0887,Dog,2025-05-30 16:45:26.694356
Adoption,A0909,Cat,2025-05-30 17:37:26.694356
Adoption,A0907,Cat,2025-05-30 18:13:26.694356
Adoption,A0906,Cat,2025-05-30 21:51:26.694356
Adoption,A0432,Dog,2025-05-31 10:08:26.694356
Adoption,A0168,Dog,2025-05-31 10:24:26.694356
Adoption,A0499,Cat,2025-05-31 10:27:26.694356
Adoption,A0546,Dog,2025-05-31 10:43:26.694356
Adoption,A0101,Cat,2025-05-31 10:44:26.694356
Adoption,A0662,Dog,2025-05-31 11:49:26.694356
Adoption,A0091,Dog,2025-05-31 12:07:26.694356
Adoption,A0181,Other,2025-05-31 12:52:26.694356
Adoption,A0597,Cat,2025-05-31 13:04:26.694356
Adoption,A0097,Dog,2025-05-31 13:16:26.694356
Adoption,A0468,Other,2025-05-31 16:05:26.694356
Adoption,A0697,Dog,2025-05-31 17:44:26.694356
Adoption,A0356,Dog,2025-05-31 20:56:26.694356
Adoption,A0436,Dog,2025-06-01 08:56:26.694356
Adoption,A0578,Dog,2025-06-01 09:16:26.694356
Adoption,A0403,Dog,2025-06-01 09:54:26.694356
Adoption,A0387,Cat,2025-06-01 10:23:26.694356
Adoption,A0379,Dog,2025-06-01 10:30:26.694356
Adoption,A0520,Cat,2025-06-01 10:42:26.694356
Adoption,A0682,Cat,2025-06-01 14:46:26.694356
Adoption,A0328,Dog,2025-06-01 17:30:26.694356
Adoption,A0352,Dog,2025-06-01 18:37:26.694356
Adoption,A0803,Dog,2025-06-02 10:43:26.694356
Adoption,A0924,Dog,2025-06-02 14:40:26.694356
Adoption,A0952,Dog,2025-06-03 10:20:26.694356
Adoption,A0873,Dog,2025-06-03 14:58:26.694356
Adoption,A0911,Dog,2025-06-03 15:35:26.694356
Adoption,A0719,Cat,2025-06-03 15:53:26.694356
Adoption,A0941,Cat,2025-06-03 16:15:26.694356
Adoption,A0789,Other,2025-06-03 18:51:26.694356
Adoption,A0753,Dog,2025-06-05 12:04:26.694356
Adoption,A0832,Cat,2025-06-05 16:46:26.694356
Adoption,A0891,Dog,2025-06-05 18:18:26.694356
Adoption,A0884,Dog,2025-06-05 21:47:26.694356
Adoption,A0062,Dog,2025-06-07 08:51:26.694356
Adoption,A0142,Dog,2025-06-07 09:29:26.694356
Adoption,A0058,Dog,2025-06-07 10:39:26.694356
Adoption,A0472,Dog,2025-06-07 13:38:26.694356
Adoption,A0493,Dog,2025-06-07 15:29:26.694356
Adoption,A0517,Dog,2025-06-07 15:44:26.694356
Adoption,A0407,Dog,2025-06-07 15:48:26.694356
Adoption,A0037,Dog,2025-06-07 16:17:26.694356
Adoption,A0366,Other,2025-06-07 16:23:26.694356
Adoption,A0674,Cat,2025-06-07 17:27:26.694356
Adoption,A0093,Dog,2025-06-07 18:21:26.694356
Adoption,A0650,Dog,2025-06-07 19:07:26.694356
Adoption,A0340,Cat,2025-06-08 09:23:26.694356
Adoption,A0306,Other,2025-06-08 09:47:26.694356
Adoption,A0255,Dog,2025-06-08 12:49:26.694356
Adoption,A0129,Dog,2025-06-08 13:35:26.694356
Adoption,A0527,Dog,2025-06-08 14:03:26.694356
Adoption,A0083,Cat,2025-06-08 14:57:26.694356
Adoption,A0696,Cat,2025-06-08 15:02:26.694356
Adoption,A0420,Dog,2025-06-08 15:03:26.694356
Adoption,A0611,Cat,2025-06-08 16:23:26.694356
Adoption,A0297,Dog,2025-06-08 16:24:26.694356
Adoption,A0632,Dog,2025-06-08 16:39:26.694356
Adoption,A0292,Dog,2025-06-08 18:34:26.694356
Adoption,A0347,Dog,2025-06-08 18:53:26.694356
Adoption,A0369,Cat,2025-06-08 19:57:26.694356
Adoption,A0496,Dog,2025-06-08 20:41:26.694356
Adoption,A0322,Dog,2025-06-08 21:52:26.694356
Adoption,A0733,Dog,2025-06-09 09:29:26.694356
Adoption,A0741,Dog,2025-06-09 12:58:26.694356
Adoption,A0721,Cat,2025-06-09 14:31:26.694356
Adoption,A0980,Dog,2025-06-09 16:14:26.694356
Adoption,A0948,Cat,2025-06-10 11:10:26.694356
Adoption,A0735,Cat,2025-06-10 12:33:26.694356
Adoption,A0727,Dog,2025-06-10 15:15:26.694356
Adoption,A0762,Cat,2025-06-10 15:18:26.694356
Adoption,A0836,Cat,2025-06-10 15:34:26.694356
Adoption,A0796,Dog,2025-06-10 16:10:26.694356
Adoption,A0940,Dog,2025-06-10 17:54:26.694356
Adoption,A0760,Dog,2025-06-11 10:49:26.694356
Adoption,A0893,Dog,2025-06-11 15:27:26.694356
Adoption,A0981,Dog,2025-06-12 13:40:26.694356
Adoption,A0861,Cat,2025-06-13 09:33:26.694356
Adoption,A0920,Dog,2025-06-13 11:13:26.694356
Adoption,A0315,Dog,2025-06-14 08:53:26.694356
Adoption,A0228,Other,2025-06-14 09:20:26.694356
Adoption,A0226,Dog,2025-06-14 10:46:26.694356
Adoption,A0373,Dog,2025-06-14 10:55:26.694356
Adoption,A0552,Dog,2025-06-14 11:20:26.694356
Adoption,A0386,Cat,2025-06-14 11:21:26.694356
Adoption,A0637,Dog,2025-06-14 11:27:26.694356
Adoption,A0614,Dog,2025-06-14 11:37:26.694356
Adoption,A0622,Cat,2025-06-14 13:06:26.694356
Adoption,A0609,Dog,2025-06-14 13:21:26.694356
Adoption,A0224,Dog,2025-06-14 14:11:26.694356
Adoption,A0630,Dog,2025-06-14 15:14:26.694356
Adoption,A0217,Cat,2025-06-14 15:34:26.694356
Adoption,A0218,Dog,2025-06-14 15:57:26.694356
Adoption,A0031,Dog,2025-06-14 16:20:26.694356
Adoption,A0518,Other,2025-06-14 16:35:26.694356
Adoption,A0160,Dog,2025-06-14 16:49:26.694356
Adoption,A0294,Dog,2025-06-14 17:41:26.694356
Adoption,A0453,Dog,2025-06-14 18:18:26.694356
Adoption,A0052,Dog,2025-06-15 10:03:26.694356
Adoption,A0559,Dog,2025-06-15 10:23:26.694356
Adoption,A0478,Cat,2025-06-15 12:35:26.694356
Adoption,A0405,Dog,2025-06-15 13:17:26.694356
Adoption,A0596,Dog,2025-06-15 15:20:26.694356
Adoption,A0581,Dog,2025-06-15 16:27:26.694356
Adoption,A0426,Cat,2025-06-15 17:05:26.694356
Adoption,A0283,Cat,2025-06-15 18:15:26.694356
Adoption,A0687,Cat,2025-06-15 18:17:26.694356
Adoption,A0067,Dog,2025-06-15 18:41:26.694356
Adoption,A0843,Dog,2025-06-16 09:35:26.694356
Adoption,A0743,Dog,2025-06-16 15:26:26.694356
Adoption,A0798,Dog,2025-06-17 11:22:26.694356
Adoption,A0999,Cat,2025-06-17 15:27:26.694356
Adoption,A0959,Dog,2025-06-20 13:32:26.694356
Adoption,A0711,Dog,2025-06-20 13:59:26.694356
Adoption,A0898,Cat,2025-06-20 16:08:26.694356
Adoption,A0830,Dog,2025-06-20 16:57:26.694356
Adoption,A0712,Cat,2025-06-20 17:47:26.694356
Adoption,A0349,Dog,2025-06-21 09:38:26.694356
